unique_id,year,team,games,o_pts_pg,o_ty_pg,o_py,o_ry,o_fd_g,o_3rdm,o_3rdpct,o_4thm,o_4thpct,o_pen,o_penyds,o_top,d_pts_pg,d_ty_pg,d_py,d_ry,d_int,d_inttd,stp_n,stp_avg,str_pr,str_pr_yds,str_pr_avg,str_kr,str_kr_yds,str_kr_avg
2011_Syracuse,2011,Syracuse,12,24.2,348.2,227.75,120.4166667,19,75,42.6,8,47.1,6.583333333,62.75,1.106944444,28.5,386.4,258.25,128.1666667,0.833333333,0,5.333333333,38.7,1,3.083333333,3.1,4.916666667,111.3333333,22.6
2011_West Virginia,2011,West Virginia,12,34.9,459.6,341.8333333,117.75,22.5,63,38.4,9,50,6.333333333,54.75,0.777777778,26.3,340.3,199.5833333,140.75,1,0.166666667,4.25,38.7,2,24.66666667,12.3,4.333333333,102.6666667,23.7
2011_Georgia Tech,2011,Georgia Tech,12,34.9,459.6,142.75,316.8333333,20.5,90,54.9,10,52.6,4.5,37.5,0.966666667,25.8,361.2,198.25,162.9166667,1.083333333,0.166666667,2.916666667,38.6,1.25,10,8,3.333333333,64.25,19.3
2011_Boston Coll.,2011,Boston Coll.,12,18.2,298.3,167.3333333,130.9166667,15.9,62,37.3,9,52.9,4.166666667,34.5,0.645833333,23.5,394.3,243.25,151.0833333,1.083333333,0.083333333,5.75,38.5,1.25,6.5,5.2,3.833333333,76.75,20
2011_Indiana,2011,Indiana,12,21.4,360.4,199.4166667,161,20.1,80,40.8,11,52.4,6.916666667,64.08333333,0.958333333,37.3,458.7,215,243.6666667,0.416666667,0.083333333,5.916666667,38.4,0.666666667,3.833333333,5.8,5.833333333,112.0833333,19.2
2011_Michigan,2011,Michigan,12,34.2,423.1,187.4166667,235.6666667,21.5,75,48.4,9,56.3,4.083333333,36,0.534722222,17.2,317.6,188.5,129.0833333,0.666666667,0.083333333,3.416666667,38.3,1.833333333,16.5,9,2.5,49.33333333,19.7
2011_Akron,2011,Akron,12,14.2,277.8,163.3333333,114.4166667,15.8,50,27.8,13,54.2,5.25,43.58333333,0.833333333,38.5,427.2,207.5833333,219.5833333,0.166666667,0,6.916666667,38.2,0.916666667,3.916666667,4.3,5.166666667,90.91666667,17.6
2011_Buffalo,2011,Buffalo,12,22.2,365.2,210.1666667,155,19.8,63,34.1,14,51.9,5.583333333,53.58333333,0.820833333,29.4,384.8,203.6666667,181.1666667,0.5,0.083333333,5.833333333,38.1,1.666666667,9.166666667,5.5,4.75,93.08333333,19.6
2011_Illinois,2011,Illinois,12,22.8,358.2,187,171.1666667,19.5,75,42.6,8,44.4,4.833333333,41.5,0.9125,20.1,291.8,159.0833333,132.6666667,0.75,0.083333333,5.583333333,38,1.666666667,3.25,2,2.666666667,42.66666667,16
2011_Louisville,2011,Louisville,12,21.8,328.2,206.25,121.9166667,16.3,67,39.2,6,46.2,7.166666667,56.91666667,1.173611111,19.2,327.8,224.3333333,103.5,0.75,0.083333333,5.583333333,37.9,1.5,7.75,5.2,3.416666667,79.75,23.3
2011_Tennessee,2011,Tennessee,12,20.3,332.7,242.5833333,90.08333333,18.1,70,40.9,12,42.9,5.75,46.75,1.168055556,22.6,340.5,177.8333333,162.6666667,0.833333333,0.166666667,4.5,37.8,1.5,10.75,7.2,3.666666667,81.33333333,22.2
2011_Ohio,2011,Ohio,13,31,453.5,250.9230769,202.6153846,23.5,94,48.5,8,66.7,6.076923077,60.53846154,0.644871795,22.1,354.8,228.4615385,126.3846154,1.153846154,0.076923077,3.769230769,37.8,2.846153846,23.69230769,8.3,4.384615385,97.07692308,22.1
2011_Miami (OH),2011,Miami (OH),12,21.3,372.9,299.0833333,73.83333333,20,70,40.9,8,38.1,5.833333333,45.91666667,0.994444444,22.9,363.7,195.1666667,168.5,0.833333333,0.083333333,5.75,37.6,1.416666667,4.916666667,3.5,3.5,69.91666667,20
2011_N.C. State,2011,N.C. State,12,28,346.2,238,108.1666667,18.3,82,43.4,11,55,4.333333333,32.75,0.901388889,24.8,351.9,219.5,132.4166667,2,0.166666667,5.583333333,37.3,1.5,17.16666667,11.4,4.083333333,88.16666667,21.6
2011_Navy,2011,Navy,12,29.7,398,85.75,312.25,21.3,81,47.4,15,50,2.333333333,20,1.327777778,28.9,413.8,226.9166667,186.9166667,0.833333333,0.166666667,3,37.3,1.083333333,8.083333333,7.5,4.5,92,20.4
2011_Toledo,2011,Toledo,12,42.3,493.2,272,221.1666667,24.3,85,48,9,56.3,7.5,64.66666667,0.783333333,30.9,401.1,277.9166667,123.1666667,1.083333333,0.083333333,4.666666667,37,1.666666667,20,12,4.166666667,76.58333333,18.4
2011_LA Monroe,2011,LA Monroe,12,24.6,390.6,237.5833333,153,21.9,83,41.5,12,44.4,5.666666667,50,0.708333333,25.4,326.2,226.1666667,100,1.083333333,0,5.583333333,36.9,1.583333333,6.083333333,3.8,4.083333333,103,25.2
2011_Virginia Tech,2011,Virginia Tech,13,28.5,415.8,227.0769231,188.6923077,21.1,88,46.3,8,47.1,5.769230769,52.07692308,0.994871795,17.2,313.9,206.1538462,107.7692308,1.153846154,0,4.615384615,36.8,2.307692308,23.84615385,10.3,3.307692308,65.38461538,19.8
2011_SMU,2011,SMU,12,25.7,396,277.8333333,118.1666667,19.3,62,40,6,37.5,6.416666667,52.75,1.059722223,24.5,351.3,223.9166667,127.3333333,0.416666667,0,4.333333333,36.7,1.583333333,17,10.7,3.166666667,64.91666667,20.5
2011_Minnesota,2011,Minnesota,12,18.4,310.3,150.3333333,160,16.3,61,38.1,12,54.5,5.666666667,49.41666667,0.701388889,31.7,403.1,216.6666667,186.4166667,0.333333333,0,4.916666667,36.6,0.583333333,4.5,7.7,4.583333333,107.4166667,23.4
2011_North Carolina,2011,North Carolina,12,28.3,396.6,249.1666667,147.4166667,19.2,56,38.9,6,50,5.666666667,49.41666667,0.993055556,23.5,352.9,246.75,106.1666667,1.083333333,0,5.166666667,36.6,1.5,6.166666667,4.1,4.25,103.8333333,24.4
2011_South Florida,2011,South Florida,12,29.3,431.7,249.5833333,182.0833333,24.3,70,40,6,50,7.083333333,60.08333333,0.788888889,22.7,351.8,244.5,107.3333333,1,0.166666667,5.166666667,36.3,2.75,17.91666667,6.5,4.25,87.83333333,20.7
2011_Northern Illinois,2011,Northern Illinois,13,38.3,481.8,234.1538462,247.6153846,24.3,85,47.5,8,72.7,5.538461538,53.69230769,0.746153846,31.1,417.8,239.7692308,178.0769231,0.769230769,0.076923077,4.153846154,35.8,1.230769231,8.384615385,6.8,4.076923077,82.30769231,20.2
2011_Ohio St.,2011,Ohio St.,12,25.1,319.8,124.0833333,195.6666667,16.8,65,39.9,6,50,5.5,45.58333333,0.763888889,20.8,328.6,186.1666667,142.4166667,1,0,7.333333333,35.8,1.75,17.83333333,10.2,3.5,87.91666667,25.1
2010_Mississippi,2010,Mississippi,12,30.6,399.8,192.25,207.5833333,18.7,60,34.3,16,59.3,5.666666667,51.08333333,1.005555556,35.2,399.2,246.3333333,152.8333333,0.5,0,5.25,46.2,1.583333333,20,12.6,5.333333333,112.4166667,21.1
2010_UCLA,2010,UCLA,12,20.2,316.7,141.0833333,175.5833333,18.4,59,35.3,6,37.5,6.666666667,60.41666667,1.286111111,30.3,420.1,214.5833333,205.5,0.583333333,0,5.333333333,45.8,1.416666667,10.08333333,7.1,4.416666667,93.41666667,21.2
2010_Florida Atlantic,2010,Florida Atlantic,12,16.8,302.6,208.3333333,94.25,15.8,53,32.3,6,42.9,7.25,61,1.091666667,29.3,401.3,197.75,203.5833333,0.916666667,0.083333333,5.75,45.7,2.083333333,13.41666667,6.4,4.666666667,93,19.9
2010_California,2010,California,12,25.8,333.9,175.0833333,158.8333333,17.8,52,34.9,5,33.3,6.666666667,57.08333333,1.179166667,22.6,319.1,187,132.0833333,0.75,0.083333333,5.166666667,45.6,2.083333333,25.33333333,12.2,3.916666667,83.5,21.3
2010_Oklahoma St.,2010,Oklahoma St.,12,44.9,537.6,354.6666667,182.9166667,26.7,72,44.4,7,50,6.833333333,64.83333333,0.838888889,27.8,412.8,275.5,137.3333333,1.416666667,0.166666667,4.25,45.5,2.333333333,22.75,9.8,4.583333333,105.0833333,22.9
2010_Rice,2010,Rice,12,28.7,375.3,215.9166667,159.4166667,19.7,84,45.7,13,72.2,5.166666667,44.08333333,0.998611111,38.5,448.8,303.6666667,145.1666667,0.5,0,4.583333333,45.5,1.5,17.33333333,11.6,6.416666667,143.5833333,22.4
2010_San Diego St.,2010,San Diego St.,12,35,448.5,297,151.5,19.8,73,45.1,7,58.3,6.166666667,54.5,0.709722222,22.8,351.4,209.8333333,141.5833333,0.833333333,0,4.416666667,45.4,2.25,14.08333333,6.3,3.666666667,70.91666667,19.3
2010_Idaho,2010,Idaho,13,26.6,386.8,298.6153846,88.15384615,20,86,43.4,8,42.1,6.769230769,67.38461538,0.891025641,28.3,420.3,231.3846154,188.9230769,0.846153846,0,4.461538462,45.1,1.692307692,6.230769231,3.7,4.384615385,99.92307692,22.8
2010_Florida,2010,Florida,12,29.3,356.8,191.25,165.5833333,19.2,60,38.7,16,51.6,8,59.16666667,1.179166667,21.1,302.9,173,129.9166667,1.666666667,0.25,4.166666667,45.1,2.75,25.16666667,9.2,4.416666667,116,26.3
2010_Michigan St.,2010,Michigan St.,12,31.3,406.7,237.8333333,168.8333333,20,57,37.5,11,73.3,6.583333333,59.08333333,0.783333333,20.1,337.8,215.8333333,121.9166667,1.416666667,0,4.75,45,1.666666667,21.66666667,13,4.166666667,81.58333333,19.6
2010_Pittsburgh,2010,Pittsburgh,12,26.3,367.8,210,157.75,18.3,68,41.7,7,41.2,7,56.83333333,1.111111111,19.8,304.3,182.9166667,121.3333333,1.083333333,0.083333333,3.75,44.8,2.333333333,29.5,12.6,4.25,86.66666667,20.4
2010_Illinois,2010,Illinois,12,32.1,385.8,143.4166667,242.3333333,20.3,66,40.5,9,81.8,6.083333333,55.16666667,0.6125,24.3,344.2,212.8333333,131.3333333,0.916666667,0.25,5.333333333,44.8,1.5,5,3.3,4.083333333,80.66666667,19.8
2010_UTEP,2010,UTEP,12,26.2,371,221.5,149.5,21,81,48.8,5,35.7,5.833333333,51.33333333,0.976388889,25.4,404.2,223,181.1666667,0.833333333,0,4.25,44.6,2.083333333,26.75,12.8,5,128.1666667,25.6
2010_Georgia,2010,Georgia,12,34.3,393.8,246.0833333,147.6666667,18.8,63,42.3,6,50,5.25,42.5,0.768055556,23.1,335.8,186.6666667,149.1666667,1.166666667,0.25,4.166666667,44.5,1.75,18.58333333,10.6,3.583333333,77.5,21.6
2010_Iowa,2010,Iowa,12,29.1,379.4,237.4166667,142,20.2,67,45.6,5,50,5.083333333,38.91666667,1.155555556,16.4,317.1,213.5833333,103.5,1.416666667,0.166666667,4.583333333,44.4,1.833333333,15,8.2,2.666666667,67.41666667,25.3
2010_Florida St.,2010,Florida St.,13,31.8,386.9,219.0769231,167.8461538,19.7,83,48.5,7,77.8,6.307692308,58.30769231,0.65,19.8,349.1,221.1538462,127.9230769,1,0.076923077,3.846153846,44.3,2.461538462,24.46153846,9.9,4.384615385,89.92307692,20.5
2010_South Carolina,2010,South Carolina,13,32,391.2,235.6153846,155.5384615,20.5,82,49.1,2,66.7,5.307692308,40.38461538,1.332051282,22.9,357.9,253.6153846,104.3076923,0.692307692,0.384615385,4.153846154,44.1,1.384615385,4.846153846,3.5,4.153846154,84.84615385,20.4
2010_Oklahoma,2010,Oklahoma,13,36.4,478.1,336.7692308,141.3076923,26.5,102,44.3,14,53.8,5.461538462,45.30769231,0.551282051,21.9,363.9,212.1538462,151.7692308,1.307692308,0.076923077,5.615384615,44,2.923076923,24.84615385,8.5,3.230769231,71.92307692,22.3
2010_Iowa St.,2010,Iowa St.,12,21.7,317.4,174.25,143.1666667,18.3,68,37.6,9,39.1,5.916666667,51.33333333,1.105555556,28.8,408.3,221.9166667,186.3333333,1.083333333,0.25,5.333333333,44,1.25,12,9.6,4.5,98.75,21.9
2010_Miami (FL),2010,Miami (FL),12,27.1,422.6,232.1666667,190.4166667,22.3,69,39.7,8,40,8.083333333,66.91666667,0.534722222,19.7,317.2,146.3333333,170.8333333,1.333333333,0.166666667,4.916666667,44,2.833333333,12.83333333,4.5,3.583333333,72.08333333,20.1
2010_LSU,2010,LSU,12,28.8,332.6,155.4166667,177.1666667,17,61,36.3,11,91.7,6.166666667,48.16666667,1.133333333,17.8,301.7,165.8333333,135.8333333,1.416666667,0.083333333,4.583333333,43.9,2.666666667,37.25,14,4.166666667,101.1666667,24.3
2010_Kentucky,2010,Kentucky,12,33,437.3,274.1666667,163.0833333,22.4,74,44.6,16,64,5.583333333,45.16666667,0.758333333,28.5,353.9,183.8333333,170.0833333,0.75,0,3.916666667,43.8,2.5,19.91666667,8,4.916666667,111.9166667,22.8
2010_Boise St.,2010,Boise St.,12,46.7,519.5,319.4166667,200.0833333,25.3,68,49.6,5,41.7,5.916666667,56.83333333,0.751388889,13.6,259.3,155.75,103.5,1.166666667,0.25,2.583333333,43.8,3.333333333,42.16666667,12.7,2.75,64.75,23.5
2010_Colorado St.,2010,Colorado St.,12,16.5,334.8,221.8333333,113,18.1,62,36.7,7,28,4.5,40.5,0.720833333,34.7,423.8,225.9166667,197.9166667,0.333333333,0,4.25,43.7,1.333333333,10.08333333,7.6,5.083333333,123.5,24.3
2010_Arizona St.,2010,Arizona St.,12,32.3,425.7,286.4166667,139.25,21.3,72,40,8,57.1,8,69.58333333,0.547222222,25,364.9,245.25,119.6666667,1,0.083333333,5,43.7,2.833333333,25.75,9.1,4.333333333,118.8333333,27.4
2010_Baylor,2010,Baylor,12,32.6,478.5,278,200.5,23.8,70,41.2,11,55,8.416666667,77.75,0.584722222,29.8,427.3,267,160.25,0.833333333,0.083333333,4.583333333,43.7,1.916666667,12.41666667,6.5,5.166666667,102.5833333,19.9
2010_Washington,2010,Washington,12,22.1,364.4,200.25,164.1666667,18.3,53,31.4,10,45.5,6.666666667,58.41666667,1.093055556,31.2,401.2,202.4166667,198.75,0.916666667,0.083333333,6.416666667,43.5,2.166666667,10.66666667,4.9,4.583333333,95.66666667,20.9
2010_Syracuse,2010,Syracuse,12,21,308.3,178,130.25,16.8,59,36.6,3,37.5,7.416666667,60.5,0.770833333,18.1,295,157.5833333,137.4166667,0.75,0,5.5,43.5,2.666666667,24.5,9.2,4,89.91666667,22.5
2010_Nebraska,2010,Nebraska,13,32.7,414.2,154.6153846,259.6153846,18.5,75,42.1,7,63.6,7.461538462,68.53846154,0.625641026,17.2,304.2,159.9230769,144.3076923,1.461538462,0.307692308,5.307692308,43.2,1.769230769,22.84615385,12.9,3,68.84615385,22.9
2010_Hawaii,2010,Hawaii,13,39.9,496.8,387.7692308,109.0769231,23.5,53,38.4,8,50,6.461538462,61.07692308,1.052564102,22.7,344.2,212.3846154,131.8461538,1.769230769,0.230769231,4,43,1.461538462,5.538461538,3.8,4.615384615,92.76923077,20.1
2010_Wyoming,2010,Wyoming,12,19.2,285.5,166,119.5,14.4,45,31,7,41.2,5.416666667,46.75,1.079166667,30.3,413.7,207.9166667,205.75,0.833333333,0.083333333,5.666666667,42.8,0.5,3.833333333,7.7,3.916666667,84.66666667,21.6
2010_Memphis,2010,Memphis,12,14.4,285,193.4166667,91.58333333,14.3,53,32.3,1,14.3,6.333333333,48.66666667,0.855555556,39.8,460.7,288.75,171.9166667,0.666666667,0,6.666666667,42.7,0.916666667,0.416666667,0.5,6.166666667,112.5833333,18.3
2010_Wisconsin,2010,Wisconsin,12,43.3,450.2,202.8333333,247.3333333,24.3,66,50.8,6,75,2.916666667,29.83333333,1.083333333,20.5,323.5,191.8333333,131.6666667,1.166666667,0.25,3.166666667,42.7,1.583333333,16.83333333,10.6,4.5,100.6666667,22.4
2010_Nevada,2010,Nevada,13,42.6,535.5,229.6153846,305.9230769,27.2,95,56.2,18,75,5.153846154,49.07692308,1.06025641,22.1,377.3,252.6923077,124.6153846,0.769230769,0.153846154,2.846153846,42.6,1.923076923,18.76923077,9.8,3.692307692,82.76923077,22.4
2010_Missouri,2010,Missouri,12,30.3,401.1,238.1666667,162.9166667,21.3,62,37.1,6,54.5,6.166666667,58.25,0.959722223,15.2,350.7,203.75,146.9166667,1.416666667,0,5.916666667,42.6,2.166666667,13.16666667,6.1,2.75,58,21.1
2010_Clemson,2010,Clemson,12,23.8,337.8,191.4166667,146.4166667,18.1,70,40,5,38.5,6,56,0.748611111,17.8,323.8,192.0833333,131.6666667,1.166666667,0.166666667,5.166666667,42.6,2.5,27.58333333,11,3.833333333,85.83333333,22.4
2010_Arkansas,2010,Arkansas,12,37.3,489.3,338.4166667,150.8333333,22.3,63,42.3,8,47.1,8.083333333,65.25,0.881944444,22.8,339.8,182.3333333,157.4166667,0.916666667,0.083333333,4.416666667,42.5,1.666666667,25.91666667,15.6,4.5,87.25,19.4
2010_Kansas,2010,Kansas,12,17.1,296.4,161.8333333,134.5833333,18.3,81,40.9,10,43.5,6,56.75,1.201388889,34.4,427.7,222.5,205.1666667,0.583333333,0,5.333333333,42.4,1.25,4.75,3.8,5.5,115.3333333,21
2010_Troy,2010,Troy,12,32.9,441.1,289.75,151.3333333,22.8,76,41.1,2,15.4,8.75,76.83333333,1.359722223,31,418.3,247.5833333,170.75,1.083333333,0,5.333333333,42.2,2.166666667,25.75,11.9,4.5,79.75,17.7
2010_Kent St.,2010,Kent St.,12,21.3,314.3,200.75,113.5833333,16.8,49,30.6,10,58.8,6.166666667,55.83333333,1.047222223,22.9,306.7,209.5,97.16666667,1.333333333,0.166666667,5.916666667,42.1,2.666666667,17.58333333,6.6,4,81.91666667,20.5
2010_Tennessee,2010,Tennessee,12,27,365.8,249.75,116.0833333,17.6,63,36.4,6,37.5,5.666666667,41.5,0.963888889,24.7,381.9,229.25,152.6666667,1.416666667,0.333333333,5.833333333,42.1,1.5,6.083333333,4.1,4.416666667,94.41666667,21.4
2010_Stanford,2010,Stanford,12,40.3,467.3,256.3333333,211,24.8,93,57.8,11,73.3,4.916666667,44.33333333,0.897222223,17.8,326.6,200.3333333,126.25,1.416666667,0.083333333,2.916666667,42.1,2.166666667,21.75,10,3.583333333,78,21.8
2010_Texas,2010,Texas,12,23.8,382.5,232,150.5,20.2,77,40.1,10,58.8,6.25,55.33333333,0.879166667,23.7,300.2,161.5833333,138.5833333,0.75,0.083333333,5,42.1,2.25,25.16666667,11.2,3.25,60,18.5
2010_Virginia,2010,Virginia,12,25.3,404.8,265.5,139.3333333,21.3,64,37.2,16,57.1,8.166666667,73.33333333,0.926388889,28.3,396.1,192.4166667,203.6666667,0.916666667,0,4.166666667,42,1.666666667,11.08333333,6.7,4.166666667,92.25,22.1
2010_UAB,2010,UAB,12,26.3,422.8,267,155.8333333,21.3,78,41.9,13,46.4,5.25,50.83333333,1.25,31.6,398.8,248.25,150.5833333,0.75,0,4.583333333,42,1.666666667,6.916666667,4.2,5.333333333,111.5833333,20.9
2010_Middle Tenn. St.,2010,Middle Tenn. St.,12,26.9,372.1,192.6666667,179.4166667,18.9,71,38.2,7,63.6,6.166666667,55.66666667,0.6375,27.5,384.4,190.75,193.6666667,0.916666667,0.166666667,6.166666667,41.9,2.25,14.5,6.4,4.5,113,25.1
2010_West Virginia,2010,West Virginia,12,26.7,376.6,214.4166667,162.1666667,20.1,83,44.6,8,57.1,4.916666667,41.58333333,1.358333333,12.8,251.3,166.25,85.08333333,1,0,5.583333333,41.8,1.833333333,15.41666667,8.4,3.5,67.08333333,19.2
2010_Air Force,2010,Air Force,12,32.3,437.4,119.5,317.9166667,22.3,88,52.4,16,64,4.75,43.41666667,1.152777778,22.3,351.8,156.6666667,195.0833333,0.916666667,0,3.333333333,41.8,1.416666667,13.66666667,9.6,3.25,74.33333333,22.9
2010_Cincinnati,2010,Cincinnati,12,27.1,417.3,260.6666667,156.6666667,21.9,78,45.6,6,42.9,6.75,63.41666667,0.754166667,28,369.4,234,135.4166667,0.666666667,0,4.416666667,41.8,1.666666667,12.66666667,7.6,4.916666667,99.25,20.2
2010_Vanderbilt,2010,Vanderbilt,12,16.9,298.3,159.4166667,138.8333333,15,46,26.9,4,21.1,5.583333333,44.66666667,0.823611111,31.2,419.3,226.25,193,0.75,0.083333333,7,41.8,2.083333333,15.08333333,7.2,5.083333333,114.0833333,22.4
2010_Oregon,2010,Oregon,12,49.3,537.5,233.6666667,303.8333333,26.8,78,45.9,20,64.5,7.25,63.41666667,0.711111111,18.4,331.6,214,117.5833333,1.666666667,0.166666667,3.583333333,41.8,3.333333333,56.58333333,17,3.833333333,82,21.4
2010_Oregon St.,2010,Oregon St.,12,24.4,326.5,206.9166667,119.5833333,18.5,56,36.6,4,30.8,6.083333333,56.33333333,0.691666667,26.8,407.9,228.4166667,179.5,0.833333333,0.083333333,5.083333333,41.7,1.5,22.16666667,14.8,4.333333333,114.3333333,26.4
2010_San Jose St.,2010,San Jose St.,13,16.1,315.1,236.5384615,78.53846154,15.6,45,26.2,7,53.8,6.461538462,50.61538462,0.842307692,34.7,463.7,260.5384615,203.1538462,0.846153846,0,6.307692308,41.7,0.692307692,5.769230769,8.3,5.384615385,113.7692308,21.1
2010_Maryland,2010,Maryland,12,30.7,342.4,217.5,124.9166667,17.3,56,35,13,65,7.583333333,66,0.740277778,22.3,353.1,220.9166667,132.1666667,1.5,0.333333333,5.583333333,41.7,2.833333333,48,16.9,4.166666667,76.16666667,18.3
2010_Rutgers,2010,Rutgers,12,20.8,294.9,194,100.9166667,15.5,54,31.4,8,44.4,7,50.41666667,0.795833333,26.5,374.2,217.75,156.4166667,0.75,0,6.166666667,41.7,2,17.58333333,8.8,4.666666667,106.6666667,22.9
2010_Tulsa,2010,Tulsa,12,39.7,503.5,284.1666667,219.3333333,26.3,84,49.4,7,53.8,4.416666667,41.58333333,0.866666667,29.9,442.6,305.6666667,136.9166667,1.666666667,0.166666667,4.333333333,41.6,2,24.66666667,12.3,4.083333333,91.41666667,22.4
2010_Houston,2010,Houston,12,37.7,480.5,327.25,153.25,25.6,79,48.5,12,57.1,5.083333333,40.91666667,0.925,32.2,432.8,224.0833333,208.75,1.083333333,0.166666667,3,41.6,1.25,19.25,15.4,5.083333333,110.9166667,21.8
2010_Boston Coll.,2010,Boston Coll.,12,18.9,308.6,175.3333333,133.25,15.3,59,33.3,4,66.7,5.666666667,50.83333333,1.251388889,19.5,310,229.8333333,80.16666667,1.583333333,0.166666667,6.583333333,41.5,2.166666667,9.833333333,4.5,4.5,81.91666667,18.2
2010_Mississippi St.,2010,Mississippi St.,12,27.1,394.3,178.5833333,215.75,20.2,81,45.3,10,71.4,5.416666667,44.66666667,0.425,20.3,358.1,236.4166667,121.6666667,1,0.083333333,4.916666667,41.5,1.416666667,12.75,9,4.25,90.25,21.2
2010_Connecticut,2010,Connecticut,12,26.9,325,145.0833333,179.9166667,15.9,55,31.6,11,68.8,5,41.41666667,0.975,19.8,353.7,206.4166667,147.25,1.583333333,0.333333333,6.583333333,41.3,2.333333333,19.08333333,8.2,4.583333333,123.9166667,27
2010_W. Michigan,2010,W. Michigan,12,32.3,411.7,285.75,125.9166667,20.8,73,39.9,17,56.7,5.75,53.08333333,0.972222223,23.8,387.8,221.25,166.5833333,1.25,0.166666667,4.75,41.2,2,12,6,4,87.58333333,21.9
2010_BYU,2010,BYU,12,24,354.2,190.3333333,163.8333333,21.3,83,45.4,8,40,5.333333333,44.08333333,1.1875,21.4,339,187.8333333,151.1666667,1.083333333,0,4.416666667,41.2,2,18.08333333,9,3.916666667,86.75,22.1
2010_Kansas St.,2010,Kansas St.,12,33.6,378.8,172.75,206,19.3,76,46.9,10,62.5,5,39.08333333,0.736111111,28.5,441.3,212.25,229.0833333,1.083333333,0,5,41.2,1.916666667,15.75,8.2,4.75,118.4166667,24.9
2010_UCF,2010,UCF,13,33.8,384.2,191.7692308,192.4615385,21.1,87,52.1,10,66.7,5.230769231,41.23076923,1.033333333,18,318.1,207.6923077,110.3846154,1.230769231,0.384615385,3.615384615,41.1,2.230769231,30.30769231,13.6,3.384615385,96.15384615,28.4
2010_Purdue,2010,Purdue,12,19.7,311.6,150.75,160.8333333,15.8,58,32.2,12,54.5,6.416666667,57,0.954166667,28.8,369,231.0833333,137.9166667,0.833333333,0.166666667,5.75,41.1,1.916666667,11.41666667,6,4.583333333,90.58333333,19.8
2010_Arkansas St.,2010,Arkansas St.,12,30,403.4,254.75,148.6666667,21.8,52,34,7,43.8,7,59.5,1.080555556,30.8,436.3,230.1666667,206.0833333,0.916666667,0.083333333,4.5,41.1,1.333333333,8.083333333,6.1,4.583333333,99.83333333,21.8
2010_TCU,2010,TCU,12,43.3,491.5,230.3333333,261.1666667,25.8,78,52.3,9,69.2,5.333333333,43.5,1.1625,11.4,215.4,126.25,89.16666667,1,0.25,3.583333333,41.1,3,44.41666667,14.8,2.583333333,66.91666667,25.9
2010_Ohio,2010,Ohio,12,28,327.6,158.4166667,169.1666667,17.3,46,34.8,12,66.7,5.666666667,47.58333333,0.944444444,21.8,332.7,217.6666667,115,1.416666667,0.083333333,4.083333333,41,2.333333333,22.75,9.8,4.416666667,94.16666667,21.3
2010_Ohio St.,2010,Ohio St.,12,39.4,448.8,229.1666667,219.6666667,22.4,71,45.8,8,88.9,5,47.08333333,1.091666667,13.3,250.3,156.25,94,1.583333333,0.25,3.666666667,41,2.5,24.08333333,9.6,3.333333333,87.91666667,26.4
2010_North Texas,2010,North Texas,12,23.9,375.3,173.0833333,202.1666667,18.7,71,39.7,9,56.3,7.083333333,51.5,0.784722222,29.7,394.4,209.5,184.9166667,0.75,0,5.75,41,1.083333333,3.583333333,3.3,4.833333333,117.4166667,24.3
2010_Michigan,2010,Michigan,12,34.3,500.9,249.8333333,251.0833333,23.5,75,46.3,12,52.2,4.583333333,46.41666667,0.943055556,33.8,447.9,260.25,187.6666667,0.916666667,0,3.5,41,1.166666667,8.666666667,7.4,6,128.6666667,21.4
2010_Utah St.,2010,Utah St.,12,22,347.3,178.6666667,168.6666667,19.2,74,39.8,8,57.1,6.583333333,58.16666667,1.009722223,33.8,428.8,249.5833333,179.25,1.083333333,0,5.916666667,40.9,1.583333333,7.25,4.6,5.583333333,132.0833333,23.7
2010_USC,2010,USC,13,31,431.5,242.1538462,189.3076923,23.2,77,43.3,18,56.3,7.076923077,60.92307692,0.7,26.7,400,259.5384615,140.4615385,1.153846154,0.153846154,3.461538462,40.8,1.923076923,28,14.6,3.923076923,96,24.5
2010_Duke,2010,Duke,12,25.3,381.3,271.3333333,110,19.9,73,39.9,9,47.4,4.583333333,40.58333333,0.697222222,35.4,450.1,241.8333333,208.25,0.666666667,0,4.75,40.8,1.916666667,15.66666667,8.2,5.666666667,118.25,20.9
2010_Louisiana Tech,2010,Louisiana Tech,12,26.8,389.8,218.9166667,170.9166667,20.9,68,37.6,14,53.8,4.916666667,43.91666667,0.827777778,30.7,462.1,290.1666667,171.9166667,1,0,5,40.8,1.333333333,18.16666667,13.6,5.583333333,131.3333333,23.5
2010_Penn St.,2010,Penn St.,12,24.6,374.1,231.25,142.8333333,19.4,74,43.3,8,47.1,4,31.08333333,1.027777778,22.6,352.5,187.9166667,164.5833333,0.75,0,4.833333333,40.7,2.666666667,22.66666667,8.5,4.916666667,104,21.2
2010_New Mexico,2010,New Mexico,12,15.8,265.7,157.6666667,108,15.7,59,32.6,8,42.1,6.583333333,58.41666667,0.986111111,44.3,469,218.8333333,250.1666667,0.333333333,0,7.083333333,40.5,0.833333333,1.916666667,2.3,5.833333333,137.3333333,23.5
2010_Bowling Green,2010,Bowling Green,12,21.3,294.4,231.5833333,62.83333333,17.4,65,35.1,10,38.5,6,53.25,0.722222222,33.6,432,224.5833333,207.4166667,1.166666667,0.333333333,5.583333333,40.5,1.666666667,18.5,11.1,5.5,101.0833333,18.4
